Id;Label;rank;Cluster;kingdom;phylum;class;order;family
2120438;Podura;GENUS;13;Animalia;Arthropoda;Entognatha;Collembola;Poduridae
2120509;Protaphorura;GENUS;13;Animalia;Arthropoda;Entognatha;Collembola;Onychiuridae
2120510;Protaphorura armata;SPECIES;13;Animalia;Arthropoda;Entognatha;Collembola;Onychiuridae
2120524;Tullbergia;GENUS;13;Animalia;Arthropoda;Entognatha;Collembola;Tullbergiidae
2120564;Sminthurides;GENUS;13;Animalia;Arthropoda;Entognatha;Collembola;Sminthurididae
2120580;Sminthurides aquaticus;SPECIES;13;Animalia;Arthropoda;Entognatha;Collembola;Sminthurididae
2120754;Entomobrya multifasciata;SPECIES;13;Animalia;Arthropoda;Entognatha;Collembola;Entomobryidae
2120827;Willowsia;GENUS;13;Animalia;Arthropoda;Entognatha;Collembola;Entomobryidae
2120836;Willowsia nigromaculata;SPECIES;13;Animalia;Arthropoda;Entognatha;Collembola;Entomobryidae
2120880;Lepidocyrtus;GENUS;13;Animalia;Arthropoda;Entognatha;Collembola;Entomobryidae
2120899;Lepidocyrtus paradoxus;SPECIES;13;Animalia;Arthropoda;Entognatha;Collembola;Entomobryidae
2120960;Orchesella;GENUS;13;Animalia;Arthropoda;Entognatha;Collembola;Entomobryidae
2120979;Orchesella villosa;SPECIES;13;Animalia;Arthropoda;Entognatha;Collembola;Entomobryidae
2120985;Seira;GENUS;13;Animalia;Arthropoda;Entognatha;Collembola;Entomobryidae
2120985C1;Seira barnardi;SPECIES;13;Animalia;Arthropoda;Entognatha;Collembola;Entomobryidae
2121254;Ceratophysella;GENUS;13;Animalia;Arthropoda;Entognatha;Collembola;Hypogastruridae
2121983;Crossodonthina;GENUS;13;Animalia;Arthropoda;Entognatha;Collembola;Neanuridae
2121983C1;Crossodonthina koreana;SPECIES;13;Animalia;Arthropoda;Entognatha;Collembola;Neanuridae
2122052;Friesea;GENUS;13;Animalia;Arthropoda;Entognatha;Collembola;Neanuridae
2122146;Podura aquatica;SPECIES;13;Animalia;Arthropoda;Entognatha;Collembola;Poduridae
2122150;Megalothorax;GENUS;13;Animalia;Arthropoda;Entognatha;Collembola;Neelidae
2122202;Sminthurinus;GENUS;13;Animalia;Arthropoda;Entognatha;Collembola;Katiannidae
2124312;Chthonius;GENUS;13;Animalia;Arthropoda;Arachnida;Pseudoscorpiones;Chthoniidae
2128073;Alicorhagia;GENUS;37;Animalia;Arthropoda;Arachnida;Prostigmata;Alicorhagiidae
2151;Sminthurididae;FAMILY;13;Animalia;Arthropoda;Entognatha;Collembola;Sminthurididae
2155880;Robertus;GENUS;13;Animalia;Arthropoda;Arachnida;Araneae;Theridiidae
2155886;Robertus neglectus;SPECIES;13;Animalia;Arthropoda;Arachnida;Araneae;Theridiidae
2164;Cercomonadidae;FAMILY;15;Chromista;Cercozoa;Thecofilosea;Ebriida;Cercomonadidae
2166;Thecamoebida;FAMILY;29;Protozoa;Amoebozoa;Lobosa;Amoebida;Thecamoebidae
217;Spirochaetes;CLASS;47;Bacteria;Spirochaetae;Spirochaetes;;
2171;Hartmannellidae;FAMILY;15;Protozoa;Amoebozoa;Lobosa;Amoebida;Hartmannellidae
2181931;Tyrophagus;GENUS;32;Animalia;Arthropoda;Arachnida;Astigmata;Acaridae
2181947;Rhizoglyphus;GENUS;13;Animalia;Arthropoda;Arachnida;Astigmata;Acaridae
2181975;Histiostoma;GENUS;13;Animalia;Arthropoda;Arachnida;Astigmata;Histiostomatidae
2181976;Histiostoma feroniarum;SPECIES;32;Animalia;Arthropoda;Arachnida;Astigmata;Histiostomatidae
2188216;Uropoda;GENUS;8;Animalia;Arthropoda;Arachnida;Mesostigmata;Uropodidae
219;Verrucomicrobiae;CLASS;47;Bacteria;Verrucomicrobia;Verrucomicrobiae;;
220;Magnoliopsida;CLASS;6;Plantae;Tracheophyta;Magnoliopsida;;
220C1;Dicots;CLASS;1;Plantae;Tracheophyta;Dicots;;
2230246;Lithobius forficatus;SPECIES;13;Animalia;Arthropoda;Chilopoda;Lithobiomorpha;Lithobiidae
2230514;Lithobius variegatus;SPECIES;13;Animalia;Arthropoda;Chilopoda;Lithobiomorpha;Lithobiidae
2279676;Rhabditis;GENUS;44;Animalia;Nematoda;Secernentea;Rhabditida;Rhabditidae
2279885;Prismatolaimus;GENUS;44;Animalia;Nematoda;Adenophorea;Enoplida;Prismatolaimidae
2280381;Prodesmodora;GENUS;18;Animalia;Nematoda;Adenophorea;Desmodorida;Microlaimidae
2280384;Prodesmodora circulata;SPECIES;42;Animalia;Nematoda;Adenophorea;Desmodorida;Microlaimidae
2280660;Chromadorea;GENUS;29;Animalia;Nematoda;Adenophorea;Desmodorida;Chromadoridae
2281434;Odontolaimus;GENUS;21;Animalia;Nematoda;Adenophorea;Enoplida;Prismatolaimidae
2281441;Prismatolaimus cf. dolichurus JH-2004;SPECIES;42;Animalia;Nematoda;Adenophorea;Enoplida;Prismatolaimidae
2281488;Tripyla;GENUS;41;Animalia;Nematoda;Adenophorea;Enoplida;Tripylidae
2282576;Anatonchus;GENUS;40;Animalia;Nematoda;Adenophorea;Dorylaimida;Anatonchidae
2282578;Anatonchus tridentatus;SPECIES;42;Animalia;Nematoda;Adenophorea;Dorylaimida;Anatonchidae
2282603;Prodorylaimus;GENUS;5;Animalia;Nematoda;Adenophorea;Dorylaimida;Dorylaimidae
2282607;Pungentus;GENUS;5;Animalia;Nematoda;Adenophorea;Dorylaimida;Dorylaimidae
2282615;Discolaimus;GENUS;40;Animalia;Nematoda;Adenophorea;Dorylaimida;Dorylaimidae
2282616;Discolaimus cf. major HHBM-2007a;SPECIES;42;Animalia;Nematoda;Adenophorea;Dorylaimida;Dorylaimidae
2282644;Mesodorylaimus;GENUS;9;Animalia;Nematoda;Adenophorea;Dorylaimida;Dorylaimidae
2282644C1;Mesodorylaimus cf. nigritulus AV-2005;SPECIES;42;Animalia;Nematoda;Adenophorea;Dorylaimida;Dorylaimidae
2282663;Tylencholaimus;GENUS;32;Animalia;Nematoda;Adenophorea;Dorylaimida;Dorylaimidae
2282727;Longidorus;GENUS;42;Animalia;Nematoda;Adenophorea;Dorylaimida;Longidoridae
2282732;Xiphinema;GENUS;42;Animalia;Nematoda;Adenophorea;Dorylaimida;Longidoridae
2282747;Aporcelaimellus;GENUS;4;Animalia;Nematoda;Adenophorea;Dorylaimida;Aporcelaimidae
2282756;Amphidelus;GENUS;18;Animalia;Nematoda;Adenophorea;Dorylaimida;Alaimidae
2282769;Amphidelus cf. pusillus 9 Mile 3-17 LP-02;SPECIES;42;Animalia;Nematoda;Adenophorea;Dorylaimida;Alaimidae
2282770;Alaimus;GENUS;44;Animalia;Nematoda;Adenophorea;Dorylaimida;Alaimidae
2282796;Funaria;GENUS;13;Animalia;Nematoda;Adenophorea;Dorylaimida;Leptonchidae
2283040;Teratocephalus;GENUS;18;Animalia;Nematoda;Adenophorea;Araeolaimida;Teratocephalidae
2283045;Teratocephalus terrestris;SPECIES;42;Animalia;Nematoda;Adenophorea;Araeolaimida;Teratocephalidae
2283075;Plectus;GENUS;44;Animalia;Nematoda;Adenophorea;Araeolaimida;Plectidae
2283127;Rhabdolaimus;GENUS;44;Animalia;Nematoda;Adenophorea;Araeolaimida;Rhabdolaimidae
2283209;Cephalobus;GENUS;18;Animalia;Nematoda;Secernentea;Rhabditida;Cephalobidae
2283334;Bastiania;GENUS;44;Animalia;Nematoda;Adenophorea;Araeolaimida;Bastianiidae
2283337;Bastiania gracilis;SPECIES;42;Animalia;Nematoda;Adenophorea;Araeolaimida;Bastianiidae
2283346;Clarkus;GENUS;41;Animalia;Nematoda;Adenophorea;Mononchida;
2283674;Mesorhabditis;GENUS;44;Animalia;Nematoda;Secernentea;Rhabditida;Rhabditidae
2283711;Panagrolaimus;GENUS;44;Animalia;Nematoda;Secernentea;Rhabditida;Pangrolaimidae
2283740;Cephalobus persegnis;SPECIES;42;Animalia;Nematoda;Secernentea;Rhabditida;Cephalobidae
2283754;Acrobeloides;GENUS;44;Animalia;Nematoda;Secernentea;Rhabditida;Cephalobidae
2283761;Acrobeles;GENUS;44;Animalia;Nematoda;Secernentea;Rhabditida;Cephalobidae
2283772;Eucephalobus;GENUS;18;Animalia;Nematoda;Secernentea;Rhabditida;Cephalobidae
2283775;Eucephalobus striatus;SPECIES;42;Animalia;Nematoda;Secernentea;Rhabditida;Cephalobidae
2283952;Ditylenchus;GENUS;8;Animalia;Nematoda;Secernentea;Tylenchida;Anguinidae
2283953;Ditylenchus dipsaci;SPECIES;42;Animalia;Nematoda;Secernentea;Tylenchida;Anguinidae
2283969;Heterodera;GENUS;42;Animalia;Nematoda;Secernentea;Tylenchida;Heteroderidae
2283983;Meloidogyne naasi;SPECIES;42;Animalia;Nematoda;Secernentea;Tylenchida;Heteroderidae
2284001;Boleodorus;GENUS;7;Animalia;Nematoda;Secernentea;Tylenchida;Neotylenchidae
2284094;Helicotylenchus;GENUS;42;Animalia;Nematoda;Secernentea;Tylenchida;Hoplolaimidae
2284116;Rotylenchus;GENUS;29;Animalia;Nematoda;Secernentea;Tylenchida;Hoplolaimidae
2284116C1;Rotylenchus vitis;SPECIES;42;Animalia;Nematoda;Secernentea;Tylenchida;Hoplolaimidae
2284120;Pratylenchus;GENUS;42;Animalia;Nematoda;Secernentea;Tylenchida;Hoplolaimidae
2284138;Pratylenchoides;GENUS;29;Animalia;Nematoda;Secernentea;Tylenchida;Hoplolaimidae
2284354;Aphelenchoides;GENUS;32;Animalia;Nematoda;Secernentea;Aphelenchida;Aphelenchoididae
2284356;Seinura;GENUS;40;Animalia;Nematoda;Secernentea;Aphelenchida;Aphelenchidae
2284394;Aphelenchus;GENUS;32;Animalia;Nematoda;Secernentea;Aphelenchida;Aphelenchidae
2284396;Aphelenchus avenae;SPECIES;42;Animalia;Nematoda;Secernentea;Aphelenchida;Aphelenchidae
2307755;Aporrectodea;GENUS;13;Animalia;Annelida;Clitellata;Crassiclitellata;Lumbricidae
2307757;Aporrectodea longa;SPECIES;13;Animalia;Annelida;Clitellata;Crassiclitellata;Lumbricidae
2307759;Aporrectodea caliginosa;SPECIES;13;Animalia;Annelida;Clitellata;Crassiclitellata;Lumbricidae
2307760;Aporrectodea rosea;SPECIES;13;Animalia;Annelida;Clitellata;Crassiclitellata;Lumbricidae
2307763;Octolasion;GENUS;13;Animalia;Annelida;Clitellata;Crassiclitellata;Lumbricidae
2307766;Octolasion cyaneum;SPECIES;13;Animalia;Annelida;Clitellata;Crassiclitellata;Lumbricidae
2308260;Enchytronia;GENUS;29;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
2308261;Enchytronia parva;SPECIES;38;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
2308266;Enchytraeus;GENUS;38;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
2308266C1;Enchytraeus sp;SPECIES;29;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
2308267;Enchytraeus lacteus;SPECIES;38;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
2308269;Enchytraeus albidus;SPECIES;38;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
2308272;Enchytraeus buchholzi;SPECIES;38;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
2308273;Buchholzia;GENUS;29;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
2308278;Marionina;GENUS;38;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
2308278C1;Marionina sp;SPECIES;29;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
2308289;Marionina sublitoralis;SPECIES;38;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
2308295;Marionina communis;SPECIES;38;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
2308358;Fridericia;GENUS;29;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
2308358C1;Fridericia sp;SPECIES;29;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
2308359;Fridericia ratzeli;SPECIES;38;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
2308365;Fridericia paroniana;SPECIES;38;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
2308378;Henlea;GENUS;29;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
2308378C1;Henlea sp;SPECIES;29;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
2308382;Henlea perpusilla;SPECIES;38;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
2308383;Achaeta;GENUS;38;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
2329;Nucleariidae;FAMILY;25;Protozoa;Cercozoa;Filosia;Aconchulinida;Nucleariidae
2378;Passifloraceae;FAMILY;1;Plantae;Tracheophyta;Magnoliopsida;Malpighiales;Passifloraceae
2387;Hydrophyllaceae;FAMILY;1;Plantae;Tracheophyta;Magnoliopsida;Boraginales;Hydrophyllaceae
2389;Convolvulaceae;FAMILY;6;Plantae;Tracheophyta;Magnoliopsida;Solanales;Convolvulaceae
24;Euryarchaeota;PHYLUM;43;Archaea;Euryarchaeota;;;
240;Diplura;ORDER;13;Animalia;Arthropoda;Insecta;Diplura;
2410;Ranunculaceae;FAMILY;1;Plantae;Tracheophyta;Magnoliopsida;Ranunculales;Ranunculaceae
2416;Polygonaceae;FAMILY;6;Plantae;Tracheophyta;Magnoliopsida;Caryophyllales;Polygonaceae
2420;Plantaginaceae;FAMILY;6;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Plantaginaceae
2422;Papaveraceae;FAMILY;6;Plantae;Tracheophyta;Magnoliopsida;Ranunculales;Papaveraceae
246;Equisetopsida;CLASS;6;Plantae;Tracheophyta;Equisetopsida;;
2493;Linaceae;FAMILY;1;Plantae;Tracheophyta;Magnoliopsida;Malpighiales;Linaceae
2497;Lamiaceae;FAMILY;1;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Lamiaceae
2499;Juglandaceae;FAMILY;6;Plantae;Tracheophyta;Magnoliopsida;Fagales;Juglandaceae
25;Acidobacteria;PHYLUM;45;Bacteria;Acidobacteria;;;
2505;Ericaceae;FAMILY;1;Plantae;Tracheophyta;Magnoliopsida;Ericales;Ericaceae
2512830;Campanella;GENUS;31;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae
2512858;Guepiniopsis;GENUS;31;Fungi;Basidiomycota;Dacrymycetes;Dacrymycetales;Dacrymycetaceae
2512861;Guepiniopsis buccina;SPECIES;36;Fungi;Basidiomycota;Dacrymycetes;Dacrymycetales;Dacrymycetaceae
2513008;Hymenoscyphus;GENUS;31;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae
2513009;Orbilia;GENUS;36;Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae
2513048;Entyloma;GENUS;31;Fungi;Basidiomycota;Exobasidiomycetes;Entylomatales;Entylomataceae
2513144;Protomyces;GENUS;36;Fungi;Ascomycota;Taphrinomycetes;Taphrinales;Taphrinaceae
2513576;Entyloma ficariae;SPECIES;36;Fungi;Basidiomycota;Exobasidiomycetes;Entylomatales;Entylomataceae
2513764;Stereum;GENUS;31;Fungi;Basidiomycota;Agaricomycetes;Russulales;Stereaceae
2513988;Phoma;GENUS;31;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae
2518;Caryophyllaceae;FAMILY;6;Plantae;Tracheophyta;Magnoliopsida;Caryophyllales;Caryophyllaceae
2518080;Pterula;GENUS;31;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pterulaceae
2518091;Malassezia;GENUS;36;Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae
2518102;Malassezia globosa;SPECIES;36;Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae
2518115;Itersonilia;GENUS;31;Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Cystofilobasidiaceae
2518117;Itersonilia perplexans;SPECIES;36;Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Cystofilobasidiaceae
2518120;Bullera;GENUS;36;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleraceae
2518121;Candida;GENUS;31;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;
2518146;Cryptococcus;GENUS;31;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellaceae
2518149;Cystofilobasidium;GENUS;31;Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Cystofilobasidiaceae
2518166;Sporobolomyces;GENUS;36;Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae
2518181;Saccharomyces;GENUS;31;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae
2518208;Cladosporium;GENUS;36;Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae
2518210;Filobasidium;GENUS;31;Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae
2518398;Lipomyces;GENUS;31;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Lipomycetaceae
2518442;Dioszegia;GENUS;36;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellaceae
2518445;Sirobasidium;GENUS;31;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Sirobasidiaceae
2518446;Sirobasidium magnum;SPECIES;31;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Sirobasidiaceae
2518740;Hyphodontia;GENUS;31;Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Schizoporaceae
2518830;Hyphodontia rimosissima;SPECIES;36;Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Schizoporaceae
2519875;Asterostroma;GENUS;31;Fungi;Basidiomycota;Agaricomycetes;Russulales;Lachnocladiaceae
2521517;Serpula;GENUS;31;Fungi;Basidiomycota;Agaricomycetes;Boletales;Serpulaceae
2521949;Trechispora;GENUS;31;Fungi;Basidiomycota;Agaricomycetes;Trechisporales;Hydnodontaceae
2522039;Craterocolla;GENUS;31;Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae
2523138;Trechispora farinacea;SPECIES;36;Fungi;Basidiomycota;Agaricomycetes;Trechisporales;Hydnodontaceae
2523318;Hygrocybe;GENUS;36;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae
2523664;Peniophorella praetermissa;SPECIES;36;Fungi;Basidiomycota;Agaricomycetes;;
2524401;Panaeolus;GENUS;36;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Bolbitiaceae
2524920;Phlebopus;GENUS;31;Fungi;Basidiomycota;Agaricomycetes;Boletales;Boletinellaceae
2525056;Geastrum;GENUS;31;Fungi;Basidiomycota;Agaricomycetes;Geastrales;Geastraceae
2525114;Phlebopus portentosus;SPECIES;31;Fungi;Basidiomycota;Agaricomycetes;Boletales;Boletinellaceae
2525705;Camarophyllus;GENUS;36;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae
2525706;Hygrophorus;GENUS;36;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae
2526774;Psathyrella;GENUS;36;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae
2526826;Pluteus;GENUS;31;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pluteaceae
2527766;Tricholoma;GENUS;36;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae
2528397;Pholiota;GENUS;31;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae
2529626;Bolbitius;GENUS;31;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Bolbitiaceae
2531688;Porpoloma;GENUS;36;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae
2532936;Chondrostereum;GENUS;31;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cyphellaceae
2532944;Chondrostereum purpureum;SPECIES;31;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cyphellaceae
2534205;Pholiota squarrosa;SPECIES;36;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae
2538727;Hygrophorus agathosmus;SPECIES;36;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae
2538825;Chromosera;GENUS;36;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae
2538958;Hodophilus;GENUS;31;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae
2540225;Ramariopsis kunzei;SPECIES;36;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae
2540688;Pterula echo;SPECIES;36;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pterulaceae
2540760;Meripilus;GENUS;31;Fungi;Basidiomycota;Agaricomycetes;Polyporales;Meripilaceae
2540761;Meripilus giganteus;SPECIES;31;Fungi;Basidiomycota;Agaricomycetes;Polyporales;Meripilaceae
2549;Tylenchulidae;FAMILY;29;Animalia;Nematoda;Secernentea;Tylenchida;Tylenchulidae
2552403;Stephanospora;GENUS;31;Fungi;Basidiomycota;Agaricomycetes;Russulales;Stephanosporaceae
2552607;Scytinostroma;GENUS;36;Fungi;Basidiomycota;Agaricomycetes;Russulales;Lachnocladiaceae
2552703;Asterostroma andinum;SPECIES;36;Fungi;Basidiomycota;Agaricomycetes;Russulales;Lachnocladiaceae
2553;Anguinidae;FAMILY;42;Animalia;Nematoda;Secernentea;Tylenchida;Anguinidae
2553044;Stereum ostrea;SPECIES;36;Fungi;Basidiomycota;Agaricomycetes;Russulales;Stereaceae
2554333;Geastrum saccatum;SPECIES;36;Fungi;Basidiomycota;Agaricomycetes;Geastrales;Geastraceae
2555201;Rhizoctonia solani;SPECIES;36;Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae
2555245;Tulasnella;GENUS;31;Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Tulasnellaceae
2555295;Multiclavula mucida;SPECIES;36;Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Clavulinaceae
2555446;Tulasnella calospora;SPECIES;31;Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Tulasnellaceae
2555502;Epulorhiza;GENUS;31;Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Tulasnellaceae
2555643;Limonomyces;GENUS;31;Fungi;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae
2555644;Limonomyces roseipellis;SPECIES;36;Fungi;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae
2555962;Cystobasidium;GENUS;36;Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae
2555984;Erythrobasidium;GENUS;31;Fungi;Basidiomycota;Cystobasidiomycetes;Erythrobasidiales;Erythrobasidiaceae
2555987;Erythrobasidium hasegawianum;SPECIES;31;Fungi;Basidiomycota;Cystobasidiomycetes;Erythrobasidiales;Erythrobasidiaceae
2556526;Kurtzmanomyces;GENUS;31;Fungi;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Chionosphaeraceae
2556529;Kurtzmanomyces nectairei;SPECIES;31;Fungi;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Chionosphaeraceae
2556563;Kondoa;GENUS;31;Fungi;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Kondoaceae
2557853;Proceropycnis;GENUS;31;Fungi;Basidiomycota;Atractiellomycetes;Atractiellales;Phleogenaceae
2557854;Proceropycnis pinicola;SPECIES;36;Fungi;Basidiomycota;Atractiellomycetes;Atractiellales;Phleogenaceae
2558164;Basidiobolus;GENUS;36;Fungi;Zygomycota;;Basidiobolales;Basidiobolaceae
2558209;Gongronella;GENUS;36;Fungi;Zygomycota;Mucoromycetes;Mucorales;Cunninghamellaceae
2558212;Gongronella butleri;SPECIES;36;Fungi;Zygomycota;Mucoromycetes;Mucorales;Cunninghamellaceae
2558224;Absidia;GENUS;31;Fungi;Zygomycota;Mucoromycetes;Mucorales;Cunninghamellaceae
2558226;Halteromyces;GENUS;31;Fungi;Zygomycota;Mucoromycetes;Mucorales;Cunninghamellaceae
2558227;Halteromyces radiatus;SPECIES;36;Fungi;Zygomycota;Mucoromycetes;Mucorales;Cunninghamellaceae
2558228;Mortierella;GENUS;36;Fungi;Zygomycota;Mortierellomycetes;Mortierellales;Mortierellaceae
2558252;Periconia;GENUS;31;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Periconiaceae
2559028;Piptocephalis;GENUS;31;Fungi;Zygomycota;Zoopagomycetes;Zoopagales;Piptocephalidaceae
2559052;Piptocephalis graefenhanii;SPECIES;36;Fungi;Zygomycota;Zoopagomycetes;Zoopagales;Piptocephalidaceae
2559067;Kuzuhaea;GENUS;31;Fungi;Zygomycota;Zoopagomycetes;Zoopagales;Piptocephalidaceae
2559068;Kuzuhaea moniliformis;SPECIES;36;Fungi;Zygomycota;Zoopagomycetes;Zoopagales;Piptocephalidaceae
2559070;Syncephalis;GENUS;31;Fungi;Zygomycota;Zoopagomycetes;Zoopagales;Piptocephalidaceae
2559079;Syncephalis depressa;SPECIES;36;Fungi;Zygomycota;Zoopagomycetes;Zoopagales;Piptocephalidaceae
2559082;Syncephalis fuscata;SPECIES;36;Fungi;Zygomycota;Zoopagomycetes;Zoopagales;Piptocephalidaceae
2559221;Cochlonema;GENUS;31;Fungi;Zygomycota;Zoopagomycetes;Zoopagales;Cochlonemataceae
2559238;Cochlonema euryblastum;SPECIES;36;Fungi;Zygomycota;Zoopagomycetes;Zoopagales;Cochlonemataceae
2559270;Endogone;GENUS;36;Fungi;Zygomycota;;Endogonales;Endogonaceae
2559287;Dissophora;GENUS;31;Fungi;Zygomycota;Mortierellomycetes;Mortierellales;Mortierellaceae
2559290;Dissophora decumbens;SPECIES;36;Fungi;Zygomycota;Mortierellomycetes;Mortierellales;Mortierellaceae
2559441;Endogone lactiflua;SPECIES;36;Fungi;Zygomycota;;Endogonales;Endogonaceae
2559473;Ramicandelaber;GENUS;31;Fungi;Zygomycota;Zoopagomycetes;Kickxellales;Kickxellaceae
2559545;Glomus;GENUS;36;Fungi;Glomeromycota;Glomeromycetes;Glomerales;Glomeraceae
2559620;Conidiobolus;GENUS;31;Fungi;Zygomycota;Entomophthoromycetes;Entomophthorales;Ancylistaceae
2559630;Conidiobolus lamprauges;SPECIES;36;Fungi;Zygomycota;Entomophthoromycetes;Entomophthorales;Ancylistaceae
2559645;Conidiobolus firmipilleus;SPECIES;36;Fungi;Zygomycota;Entomophthoromycetes;Entomophthorales;Ancylistaceae
2559647;Conidiobolus coronatus;SPECIES;36;Fungi;Zygomycota;Entomophthoromycetes;Entomophthorales;Ancylistaceae
