Id;Label;Rank
2683092;Polytrichum juniperinum;SPECIES
3228350;Pontibacter;GENUS
3221347;Porphyrobacter;GENUS
2531688;Porpoloma;GENUS
4899951;Poterioochromonas;GENUS
4899951C1;Poterioochromonas malhamensis;SPECIES
4899951C2;Poterioochromonas stipitata;SPECIES
4671;Pottiaceae;FAMILY
621;Pottiales;ORDER
7753291;Powellomycetaceae;FAMILY
6464;Pratylenchidae;FAMILY
2284138;Pratylenchoides;GENUS
4556321;Pratylenchoides ritteri;SPECIES
2284120;Pratylenchus;GENUS
6587163;Preussia;GENUS
6674;Primulaceae;FAMILY
2577;Prismatolaimidae;FAMILY
2279885;Prismatolaimus;GENUS
2281441;Prismatolaimus cf. dolichurus JH-2004;SPECIES
2557853;Proceropycnis;GENUS
2557854;Proceropycnis pinicola;SPECIES
2280381;Prodesmodora;GENUS
2280384;Prodesmodora circulata;SPECIES
2282603;Prodorylaimus;GENUS
8088;Propionibacteriaceae;FAMILY
102793571;Propionibacteriales;ORDER
3220297;Propionivibrio;GENUS
7352338;Prorodon;GENUS
7664449;Prorodontida;ORDER
8167704;Prorodontidae;FAMILY
3229032;Prosthecobacter;GENUS
3220944;Prosthecomicrobium;GENUS
8318312;Prostomatea;CLASS
2120509;Protaphorura;GENUS
2120510;Protaphorura armata;SPECIES
8332724;Protaspis;GENUS
8940667;Protaspis obliqua;SPECIES
111;Proteobacteria;PHYLUM
8280877;Protocyclidium;GENUS
8280877C1;Protocyclidium sinica;SPECIES
7958699;Protocyclidium terrenum;SPECIES
2513144;Protomyces;GENUS
8439;Protomycetaceae;FAMILY
2003179;Protonemura;GENUS
2003206;Protonemura meyeri;SPECIES
2191118;Protoribates;GENUS
2191143;Protoribates hakonensis;SPECIES
7471;Protoribatidae;FAMILY
8010048;Protospathidium bonnetti;SPECIES
8322605;Protospathidium muscicola;SPECIES
7803635;Protospathidium serpens;SPECIES
8411559;Protospathidium terricola;SPECIES
7C3;Protostelea;PHYLUM
1111;Protosteliales;ORDER
4920991;Protosteliida;FAMILY
5C3;Protosteliomycota;PHYLUM
2587614;Prototheca;GENUS
7;Protozoa;KINGDOM
1185;Protura;ORDER
3020559;Prunus;GENUS
3020791;Prunus avium;SPECIES
3021922;Prunus cerasus;SPECIES
7931731;Prunus domestica;SPECIES
3022502;Prunus dulcis;SPECIES
8149923;Prunus persica;SPECIES
3021120;Prunus salicina;SPECIES
2526774;Psathyrella;GENUS
4184;Psathyrellaceae;FAMILY
9422198;Pseudaphelenchus;GENUS
8342368;Pseudocarchesium claudicans;SPECIES
7902508;Pseudochilodonopsis;GENUS
7598030;Pseudochilodonopsis mutabilis;SPECIES
7663295;Pseudochilodonopsis polyvacuolata;SPECIES
8286565;Pseudocohnilembus marinus;SPECIES
7803056;Pseudocohnilembus pusillus;SPECIES
7889233;Pseudocohnilembus putrinus;SPECIES
8294715;Pseudocyrtolophosis;GENUS
7468873;Pseudocyrtolophosis alpestris;SPECIES
8037046;Pseudocyrtolophosis terricola;SPECIES
7948512;Pseudoholophrya terricola;SPECIES
8155820;Pseudokreyella australis;SPECIES
7855221;Pseudokreyella terricola;SPECIES
4888729;Pseudolabrys;GENUS
8255523;Pseudomicrothorax agilis;SPECIES
8275599;Pseudomicrothorax dubius;SPECIES
5607;Pseudomonadaceae;FAMILY
1474;Pseudomonadales;ORDER
3219881;Pseudomonas;GENUS
7402345;Pseudo-nitzschia;GENUS
2628789;Pseudo-nitzschia heimii;SPECIES
3224769;Pseudonocardia;GENUS
3841;Pseudonocardiaceae;FAMILY
104297547;Pseudonocardiales;ORDER
4378440;Pseudoparamoeba;GENUS
4378440C1;Pseudoparamoeba microlepis;SPECIES
2737019;Pseudophoenix sargentii;SPECIES
7566978;Pseudoplatynematum;GENUS
7566978C1;Pseudoplatynematum denticulatum;SPECIES
8296343;Pseudoplatyophrya;GENUS
7960295;Pseudoplatyophrya nana;SPECIES
8374002;Pseudoplatyophrya saltans;SPECIES
3201016;Pseudopleurochloris;GENUS
3201016C1;Pseudopleurochloris antarctica;SPECIES
1161;Pseudoscorpiones;ORDER
8083516;Pseudothuricola dionysii;SPECIES
2685796;Pseudotsuga menziesii;SPECIES
7365025;Pseudouroleptus;GENUS
8334060;Pseudouroleptus buitkampi;SPECIES
7538897;Pseudouroleptus procerus;SPECIES
7501409;Pseudourostyla franzi;SPECIES
7396624;Pseudovorticella;GENUS
7795527;Pseudovorticella mutans;SPECIES
7668387;Pseudovorticella punctata;SPECIES
8228684;Pseudovorticella sphagni;SPECIES
8069432;Psilotricha succisa;SPECIES
5953400;Psora;GENUS
4813;Psoraceae;FAMILY
9164;Psychodidae;FAMILY
1642567;Psychomora;GENUS
9334110;Psychomora mycophila;SPECIES
2518080;Pterula;GENUS
2540688;Pterula echo;SPECIES
8448;Pterulaceae;FAMILY
270;Pucciniomycetes;CLASS
2977636;Pueraria montana;SPECIES
2282607;Pungentus;GENUS
354;Pycnogonida;CLASS
2588233;Pyrenochaeta;GENUS
4131;Pyronemataceae;FAMILY
5362573;Pyrus communis;SPECIES
8294;Pythiaceae;FAMILY
105144602;Pythiales;ORDER
3202728;Pythium;GENUS
5424088;Pythium monospermum;SPECIES
5433907;Pythium rostratifingens;SPECIES
2569422;Pyxidiophora;GENUS
3442060;Pyxidiophora arvernensis;SPECIES
8340;Pyxidiophoraceae;FAMILY
1268;Pyxidiophorales;ORDER
8188029;Pyxidium tardigradum;SPECIES
5984;Qudsianematidae;FAMILY
3219897;Ralstonia;GENUS
3219898;Ralstonia solanacearum;SPECIES
8699276;Ramariopsis;GENUS
2540225;Ramariopsis kunzei;SPECIES
2559473;Ramicandelaber;GENUS
2410;Ranunculaceae;FAMILY
399;Ranunculales;ORDER
3033294;Ranunculus;GENUS
3225251;Rathayibacter;GENUS
R1;Resource_Decaying_wood;KINGDOM
R2;Resource_Light;KINGDOM
R3;Resource_SOM;KINGDOM
440;Rhabditida;ORDER
6474;Rhabditidae;FAMILY
2279676;Rhabditis;GENUS
6517;Rhabdolaimidae;FAMILY
2283127;Rhabdolaimus;GENUS
6064;Rhagidiidae;FAMILY
2888863;Rheum;GENUS
1408385;Rhithrogena;GENUS
4481401;Rhithrogena eatoni;SPECIES
7818;Rhizobiaceae;FAMILY
1221;Rhizobiales;ORDER
3220733;Rhizobium;GENUS
7073606;Rhizochloridales;ORDER
8612683;Rhizoctonia;GENUS
2555201;Rhizoctonia solani;SPECIES
2181947;Rhizoglyphus;GENUS
8317892;Rhizomicrobium;GENUS
1042814;Rhizophagus;GENUS
8003630;Rhizophagus intraradices;SPECIES
4158;Rhizophlyctidaceae;FAMILY
1060;Rhizophlyctidales;ORDER
8369656;Rhizophlyctis;GENUS
3385303;Rhizophlyctis harderi;SPECIES
2627419;Rhizophlyctis rosea;SPECIES
3814;Rhizophydiaceae;FAMILY
1117;Rhizophydiales;ORDER
2627132;Rhizophydium;GENUS
2627487;Rhizophydium patellarium;SPECIES
2627459;Rhizophydium planktonicum;SPECIES
3222358;Rhodanobacter;GENUS
126060013;Rhodanobacteraceae;FAMILY
4729;Rhodobacteraceae;FAMILY
1222;Rhodobacterales;ORDER
4727;Rhodobiaceae;FAMILY
2071998;Rhodobium;GENUS
3224437;Rhodococcus;GENUS
8931;Rhodocyclaceae;FAMILY
651;Rhodocyclales;ORDER
2883026;Rhododendron;GENUS
3220072;Rhodoferax;GENUS
3220934;Rhodomicrobium;GENUS
3221614;Rhodopila;GENUS
3221615;Rhodopila globiformis;SPECIES
3228996;Rhodopirellula;GENUS
3220920;Rhodoplanes;GENUS
3220030;Rhodopseudomonas;GENUS
4730;Rhodospirillaceae;FAMILY
1223;Rhodospirillales;ORDER
4894640;Rhodothermaceae;FAMILY
3228843;Rhodothermus;GENUS
4900166;Rhogostoma;GENUS
4900166C1;Rhogostoma schuessleri;SPECIES
7776664;Rhopalophrya elegans;SPECIES
2069512;Rhopalosiphum;GENUS
2069580;Rhopalosiphum padi;SPECIES
2986192;Ribes nigrum;SPECIES
2986097;Ribes rubrum;SPECIES
5380041;Ricinus communis;SPECIES
3223030;Rickettsiella;GENUS
2155880;Robertus;GENUS
2155886;Robertus neglectus;SPECIES
4281960;Romanomermis;GENUS
4281960C1;Romanomermis sichuanensis;SPECIES
8395064;Rosa;GENUS
3005039;Rosa chinensis;SPECIES
3003244;Rosa multiflora;SPECIES
5015;Rosaceae;FAMILY
691;Rosales;ORDER
119681548;Roseiarcaceae;FAMILY
102599719;Roseiflexaceae;FAMILY
3229055;Roseiflexus;GENUS
8083931;Rostrophrya camerounensis;SPECIES
8254606;Rostrophryides australis;SPECIES
91;Rotifera;PHYLUM
4281844;Rotylenchulus;GENUS
4556368;Rotylenchulus borealis;SPECIES
4556370;Rotylenchulus reniformis;SPECIES
2284116;Rotylenchus;GENUS
2284116C1;Rotylenchus vitis;SPECIES
9395544;Rubrobacter;GENUS
8094;Rubrobacteraceae;FAMILY
1201;Rubrobacterales;ORDER
103910464;Rubrobacteria;CLASS
2993094;Rubus idaeus;SPECIES
2990630;Rubus loganobaccus;SPECIES
7728833;Rudaea;GENUS
8286767;Rudaea cellulosilytica;SPECIES
2888942;Rumex;GENUS
8195144;Rumex crispus;SPECIES
1144;Russulales;ORDER
3210423;Saccamoeba;GENUS
7715336;Saccharibacillus;GENUS
2518181;Saccharomyces;GENUS
2599166;Saccharomyces cerevisiae;SPECIES
4140;Saccharomycetaceae;FAMILY
1281;Saccharomycetales;ORDER
182;Saccharomycetes;CLASS
3222768;Saccharophagus;GENUS
2595480;Saccobolus;GENUS
2595488;Saccobolus dilutellus;SPECIES
7509606;Sagittaria hyalina;SPECIES
6664;Salicaceae;FAMILY
3225307;Salinibacterium;GENUS
3236046;Salpingoecidae;FAMILY
2926981;Salvia;GENUS
2927028;Salvia nemorosa;SPECIES
8249932;Salvia splendens;SPECIES
3225655;Sanguibacter;GENUS
8090;Sanguibacteraceae;FAMILY
6657;Sapindaceae;FAMILY
933;Sapindales;ORDER
4789;Saprolegniaceae;FAMILY
1031;Saprolegniales;ORDER
8101;Saprospiraceae;FAMILY
9697778;Sarcomonadea;CLASS
542;Sarcoptiformes;ORDER
4133;Sarcosomataceae;FAMILY
8844979;Satchellius;GENUS
4410498;Satchellius mammalis;SPECIES
7399453;Sathrophilus muscorum;SPECIES
5840;Scarabaeidae;FAMILY
8795;Scenedesmaceae;FAMILY
4185;Schizophyllaceae;FAMILY
9805695;Schizoplasmodium;GENUS
3212626;Schizoplasmodium cavostelioides;SPECIES
9803786;Schizopyrenida;ORDER
2599319;Schwanniomyces;GENUS
3525;Sciaridae;FAMILY
9375673;Sclerostagonospora;GENUS
3737217;Scrophularia leucoclada;SPECIES
3170886;Scrophularia nodosa;SPECIES
5608571;Scutellaria peregrina;SPECIES
2560156;Scutellospora;GENUS
7417472;Scutellospora alterata;SPECIES
2552607;Scytinostroma;GENUS
3278;Sebacinaceae;FAMILY
531;Sebacinales;ORDER
2705966;Secale cereale;SPECIES
2874612;Sechium edule;SPECIES
8353847;Sediminibacterium;GENUS
9405333;Sediminibacterium aquarii;SPECIES
4888636;Segetibacter;GENUS
2284356;Seinura;GENUS
4559485;Seinura demani;SPECIES
2120985;Seira;GENUS
2120985C1;Seira barnardi;SPECIES
7819315;Semiplatyophrya foissneri;SPECIES
3302920;Septochytriaceae;FAMILY
2627355;Septochytrium;GENUS
2627356;Septochytrium variabile;SPECIES
7362059;Septoglomus;GENUS
2521517;Serpula;GENUS
5245040;Serpula incrassata;SPECIES
8454;Serpulaceae;FAMILY
3172622;Sesamum indicum;SPECIES
5289698;Setaria italica;SPECIES
5289693;Setaria pumila;SPECIES
3085897;Silene;GENUS
103422263;Silicofilosea;CLASS
3202401;Siluania;GENUS
3202401C1;Siluania monomastiga;SPECIES
9281454;Siluaniidae;FAMILY
3047584;Sinapis;GENUS
3047621;Sinapis alba;SPECIES
4572757;Singulisphaera;GENUS
7675640;Singulisphaera rosea;SPECIES
4893916;Sinobacteraceae;FAMILY
7550989;Sinomonas;GENUS
3243;Sirobasidiaceae;FAMILY
2518445;Sirobasidium;GENUS
2518446;Sirobasidium magnum;SPECIES
5955050;Sistotrema;GENUS
1181195;Sitona;GENUS
1181282;Sitona lineatus;SPECIES
3640348;Sium erectum;SPECIES
3221640;Skermanella;GENUS
9804522;Slooffia;GENUS
9815287;Slooffia cresolica;SPECIES
5844;Sminthuridae;FAMILY
2120564;Sminthurides;GENUS
2120580;Sminthurides aquaticus;SPECIES
2151;Sminthurididae;FAMILY
2122202;Sminthurinus;GENUS
4537148;Sminthurinus bimaculatus;SPECIES
7573560;Sminthurus;GENUS
5167064;Sminthurus viridis;SPECIES
7717;Solanaceae;FAMILY
1176;Solanales;ORDER
2930137;Solanum lycopersicum;SPECIES
2930617;Solanum melongena;SPECIES
2930262;Solanum tuberosum;SPECIES
7963029;Solenophrya flavescens;SPECIES
8323229;Solenophrya massula;SPECIES
8046289;Solenophrya sacculus;SPECIES
9593499C1;Solibacter;SPECIES
104001608;Solibacteraceae;FAMILY
104001610;Solibacterales;ORDER
103998662;Solibacteres;CLASS
3223551;Solirubrobacter;GENUS
4893819;Solirubrobacteraceae;FAMILY
7890285;Solirubrobacterales;ORDER
8132662;Solitalea;GENUS
8228544;Sonchus oleraceus;SPECIES
3220585;Sorangium;GENUS
3220586;Sorangium cellulosum;SPECIES
320;Sordariomycetes;CLASS
2705180;Sorghum;GENUS
4108497;Sorghum arundinaceum;SPECIES
2705181;Sorghum bicolor;SPECIES
4105531;Sorghum verticilliflorum;SPECIES
7826961;Sorogena stoianovitchae;SPECIES
102521455;Spartobacteria;CLASS
7816034;Spathidiidae;FAMILY
7704077;Spathidium;GENUS
7386430;Spathidium alpinum;SPECIES
7469569;Spathidium anguilla;SPECIES
7658845;Spathidium bavariense;SPECIES
7558471;Spathidium claviforme;SPECIES
8217651;Spathidium furcatum;SPECIES
7458115;Spathidium geobium;SPECIES
7897919;Spathidium holsatiae;SPECIES
7989776;Spathidium lagyniforme;SPECIES
8159328;Spathidium longicaudatum;SPECIES
7823635;Spathidium multinucleatum;SPECIES
7776706;Spathidium muscicola;SPECIES
7692438;Spathidium procerum;SPECIES
7540493;Spathidium rusticanum;SPECIES
6147376;Spathidium scalpriforme;SPECIES
7603373;Spathidium seppelti;SPECIES
7766976;Spathidium simplinucleatum;SPECIES
7574684;Spathidium spathula;SPECIES
7926595;Spathidium spathuloides;SPECIES
7604945;Spetazoon australiense;SPECIES
3223442;Sphaerobacter;GENUS
3850;Sphaerobacteraceae;FAMILY
1202;Sphaerobacterales;ORDER
3283231;Sphaerobolaceae;FAMILY
8086091;Sphaerobolus;GENUS
5249473;Sphaerobolus stellatus;SPECIES
3236030;Sphaeroeca;GENUS
3194322;Sphaeroeca volvox;SPECIES
7919500;Sphaerophrya terricola;SPECIES
7429582;Sphaeropleales;ORDER
5967;Sphaerulariidae;FAMILY
4906759;Sphenoderia;GENUS
9797892C1;Sphenoderiidae;FAMILY
8103;Sphingobacteriaceae;FAMILY
1204;Sphingobacteriales;ORDER
7803622;Sphingobacteriia;CLASS
3228645;Sphingobacterium;GENUS
3221329;Sphingobium;GENUS
5912003;Sphingobium olei;SPECIES
8926;Sphingomonadaceae;FAMILY
647;Sphingomonadales;ORDER
3221354;Sphingomonas;GENUS
7765764;Sphingomonas changbaiensis;SPECIES
8360645;Sphingomonas fennica;SPECIES
3221314;Sphingosinicella;GENUS
3228138;Spirochaeta;GENUS
9542;Spirochaetaceae;FAMILY
1476;Spirochaetales;ORDER
217;Spirochaetes;CLASS
3228138C1;Spirochaetia;CLASS
7806059;Spirofilidae;FAMILY
7982209;Spirotrichea;CLASS
2022804;Spissistilus;GENUS
2022805;Spissistilus festinus;SPECIES
2627401;Spizellomyces;GENUS
2627404;Spizellomyces punctatus;SPECIES
3242;Spizellomycetaceae;FAMILY
519;Spizellomycetales;ORDER
3204342;Spongospora;GENUS
3204350;Spongospora nasturtii;SPECIES
7817088;Spongospora subterranea;SPECIES
103488920;Sporadotrichida;ORDER
3224260;Sporichthya;GENUS
3842;Sporichthyaceae;FAMILY
7592;Sporidiobolaceae;FAMILY
1129;Sporidiobolales;ORDER
2518166;Sporobolomyces;GENUS
3288025;Sporocadaceae;FAMILY
4822;Sporormiaceae;FAMILY
7039776;Sporozoa;CLASS
3194566;Spumella;GENUS
3194566C1;Spumella lacusvadosi;GENUS
3194568;Spumella vulgaris;SPECIES
4904550;Stachyamoeba;GENUS
7733260;Stachybotryaceae;FAMILY
2927229;Stachys arvensis;SPECIES
2927245;Stachys palustris;SPECIES
2925448;Stachytarpheta dichotoma;GENUS
2925463;Stachytarpheta jamaicensis;SPECIES
8158554;Stammeridium kahli;SPECIES
7854;Staphylinidae;FAMILY
4708;Staphylococcaceae;FAMILY
7945561;Staphylococcus;GENUS
7426047;Steinia platystoma;SPECIES
3221582;Stella;GENUS
3085667;Stellaria;GENUS
4920982;Stemonitida;ORDER
4920982C1;Stemonitidae;FAMILY
7757178;Stenamoeba;GENUS
7757178C1;Stenamoeba limacina;SPECIES
3222368;Stenotrophomonas;GENUS
8157265;Stephanoecidae;FAMILY
2552403;Stephanospora;GENUS
5249037;Stephanospora caroticolor;SPECIES
3280;Stephanosporaceae;FAMILY
7982892;Stephensia;GENUS
5258938;Stephensia shanorii;SPECIES
3279;Stereaceae;FAMILY
2513764;Stereum;GENUS
2553044;Stereum ostrea;SPECIES
7695846;Sterkiella cavicola;SPECIES
7815322;Sterkiella histriomuscorum;SPECIES
7650617;Sterkiella similis;SPECIES
8412563;Sterkiella thompsoni;SPECIES
8392425;Steroidobacter;GENUS
3220311;Sterolibacterium;GENUS
8354794;Stichotricha aculeata;SPECIES
8050047;Stichotrichida;ORDER
4653827;Stigmalychus;GENUS
7675782;Stigmatella;GENUS
2561394;Stilbocrea;GENUS
2561637;Stilbocrea macrostoma;SPECIES
3224243;Streptacidiphilus;GENUS
3224243C1;Streptacidiphilus alcalitolerans;SPECIES
2584528;Streptomyces;GENUS
7962370;Streptomyces abietis;SPECIES
8091;Streptomycetaceae;FAMILY
104297553;Streptomycetales;ORDER
36C1;Streptophyta;PHYLUM
3844;Streptosporangiaceae;FAMILY
104297571;Streptosporangiales;ORDER
3223562;Streptosporangium;GENUS
2593323;Strobiloscypha;GENUS
4186;Strophariaceae;FAMILY
8168021;Stylaria;GENUS
8199648;Stylonychia bifaria;SPECIES
8008384;Stylonychia mytilus;SPECIES
7894445;Stylonychia pustulata;SPECIES
7610663;Stylonychia quadnnucleata;SPECIES
8316594;Stylonychia stylomuscorum;SPECIES
104294899;Symphypleona;ORDER
6708;Symplocaceae;FAMILY
3032996;Symplocos;GENUS
7157705;Symplocos paniculata;SPECIES
8206374;Sympoventuriaceae;FAMILY
2559070;Syncephalis;GENUS
2559079;Syncephalis depressa;SPECIES
2559082;Syncephalis fuscata;SPECIES
7568;Synchytriaceae;FAMILY
2593015;Synchytrium;GENUS
4893114;Syncystidae;FAMILY
8045705C1;Syncystis mirabilis;SPECIES
9003358;Syndiniales;ORDER
3216715;Synechococcus;GENUS
4877;Syntrophaceae;FAMILY
3220384;Syntrophobacter;GENUS
8946;Syntrophobacteraceae;FAMILY
656;Syntrophobacterales;ORDER
3220393;Syntrophus;GENUS
600;Synurales;ORDER
7073604;Synurophyceae;CLASS
4405532;Tachyporus;GENUS
4438583;Tachyporus hypnorum;SPECIES
8251279;Tachysoma;GENUS
7560112;Tachysoma granulifera;SPECIES
8191111;Tachysoma humicola;SPECIES
7735326;Tachysoma pellionellum;SPECIES
3088488;Tagetes erecta;SPECIES
2598197;Talaromyces;GENUS
1299;Taphrinales;ORDER
184;Taphrinomycetes;CLASS
8322495;Taraxacum;GENUS
5394473;Taraxacum kok-saghyz;SPECIES
5394163;Taraxacum officinale;SPECIES
4863;Taxaceae;FAMILY
2684902;Taxus;GENUS
3655;Tectocepheidae;FAMILY
2193269;Tectocepheus;GENUS
4C3;Tectofilosida;ORDER
7965484;Telostomatella ferroi;SPECIES
8125679;Telotrochidium cylindricum;SPECIES
126080982;Tepidisphaeraceae;FAMILY
126061978;Tepidisphaerales;ORDER
6516;Teratocephalidae;FAMILY
2283040;Teratocephalus;GENUS
2283045;Teratocephalus terrestris;SPECIES
3189394;Terminalia catappa;SPECIES
7803675;Terricirra livida;SPECIES
7694891;Terricirra matsusakai;SPECIES
8322650;Terricirra stramenticola;GENUS
7388836;Terricirra viridis;SPECIES
4887298;Terriglobus;GENUS
3228837;Terrimonas;GENUS
7917666;Terrimonas arctica;SPECIES
2119703;Tetracanthella;GENUS
7897345;Tetrahymena;GENUS
8139004;Tetrahymena edaphoni;SPECIES
7866224;Tetrahymena rostrata;SPECIES
7897345C1;Tetrahymena terncola;SPECIES
7602988;Tetrahymenidae;FAMILY
6057;Tetranychidae;FAMILY
2130777;Tetranychus;GENUS
2130185;Tetranychus urticae;SPECIES
631;Tetrasporales;ORDER
4404394;Tetrodontophora;GENUS
4538324;Tetrodontophora bielanensis;SPECIES
4378164;Thaumatomastigidae;FAMILY
3194422;Thaumatomastix;GENUS
9745032;Thaumatomonadida;ORDER
9703717;Thaumatomonas;GENUS
2166;Thecamoebida;FAMILY
9720891;Thecofilosea;CLASS
9719611;Thecomonadea;CLASS
2595516;Thecotheus;GENUS
2595518;Thecotheus holmskjoldii;SPECIES
3277;Thelephoraceae;FAMILY
530;Thelephorales;ORDER
9583;Theridiidae;FAMILY
3226216;Thermaerobacter;GENUS
7792;Thermoactinomycetaceae;FAMILY
3226904;Thermoanaerobacter;GENUS
7462937;Thermoanaerobacteraceae;FAMILY
7579411;Thermoanaerobacterales;ORDER
3227472;Thermoflavimicrobium;GENUS
4892709;Thermoleophilaceae;FAMILY
7577527;Thermoleophilales;ORDER
103371097;Thermoleophilia;CLASS
3223547;Thermoleophilum;GENUS
363;Thermomicrobia;CLASS
3222292;Thermomonas;GENUS
3845;Thermomonosporaceae;FAMILY
295;Thermoplasmata;CLASS
8408880;Thiobacillus;GENUS
7940377;Thiohalospira;GENUS
3222596;Thiorhodospira;GENUS
4769;Thraustochytriaceae;FAMILY
4387;Thripidae;FAMILY
2684168;Thuja;GENUS
7707822;Thuricola innixa;SPECIES
7790494;Thuricola kellicottiana;SPECIES
7554259;Thylakidium typicum;SPECIES
1228;Thysanoptera;ORDER
3152047;Tilia cordata;SPECIES
1446543;Tipula;GENUS
1505603;Tipula abdominalis;SPECIES
1504935;Tipula cockerelliana;SPECIES
7634;Tipulidae;FAMILY
7665102;Tokophrya muscicola;SPECIES
8171593;Tomentella;GENUS
3632589;Torilis neglecta;SPECIES
7428245;Trachelophyllidae;FAMILY
7494454;Trachelophyllum apiculatum;SPECIES
7482626;Trachelostylidae;FAMILY
7707728;Tracheophyta;PHYLUM
332;Trebouxiophyceae;CLASS
2521949;Trechispora;GENUS
2523138;Trechispora farinacea;SPECIES
529;Trechisporales;ORDER
1037288;Trechus;GENUS
1037319;Trechus obtusus;SPECIES
4476667;Trechus quadristriatus;SPECIES
1123;Tremellales;ORDER
149;Tremellomycetes;CLASS
3200877;Tribonema;GENUS
4594;Tribonemataceae;FAMILY
602;Tribonematales;ORDER
1001946;Trichocerca;GENUS
1002070;Trichocerca rattus;SPECIES
8115;Trichocercidae;FAMILY
8324;Trichocomaceae;FAMILY
5980;Trichodoridae;FAMILY
2527766;Tricholoma;GENUS
8787;Tricholomataceae;FAMILY
7961365;Trichomeriaceae;FAMILY
3826;Trichosporonaceae;FAMILY
7575076;Trichosporonales;ORDER
8116740;Trichostomatida;ORDER
7439614;Tricoronella pulchra;SPECIES
2973363;Trifolium;GENUS
5359378;Trifolium incarnatum;SPECIES
8324121;Trifolium pratense;SPECIES
5358748;Trifolium repens;SPECIES
5359330;Trifolium subterraneum;SPECIES
5359334;Trifolium vesiculosum;SPECIES
5359181;Trifolium vestitum;SPECIES
7780989;Trihymena terricola;SPECIES
6320394;Trinema;GENUS
5425542;Trinema enchelys;SPECIES
5730700;Trinema lineare;SPECIES
3235224;Trinematidae;FAMILY
781;Triplonchida;ORDER
2281488;Tripyla;GENUS
6496;Tripylidae;FAMILY
7810622;Trithigmostoma bavariensis;SPECIES
2706388;Triticum;GENUS
7795888;Triticum aestivum;SPECIES
2706402;Triticum spelta;SPECIES
8022978;Trochiliopsis;GENUS
8309291;Trochiliopsis australis;SPECIES
543;Trombidiformes;ORDER
3208283;Trypanosoma;GENUS
6009069;Trypanosomatidae;FAMILY
8282501;Tuber;GENUS
4134;Tuberaceae;FAMILY
2613761;Tubeufia;GENUS
2613773;Tubeufia helicomyces;SPECIES
8316;Tubeufiaceae;FAMILY
7759254;Tubeufiales;ORDER
9775802;Tubulinea;CLASS
2555245;Tulasnella;GENUS
2555446;Tulasnella calospora;SPECIES
4198;Tulasnellaceae;FAMILY
2120524;Tullbergia;GENUS
5167040;Tullbergia yosii;SPECIES
5842;Tullbergiidae;FAMILY
3228217;Turneriella;GENUS
972;Tylenchida;ORDER
6463;Tylenchidae;FAMILY
5983;Tylencholaimidae;FAMILY
2282663;Tylencholaimus;GENUS
2549;Tylenchulidae;FAMILY
4281839;Tylenchus;GENUS
4556103;Tylenchus arcuatus;SPECIES
2181931;Tyrophagus;GENUS
195;Ulvophyceae;CLASS
102522790;uncultured Acidobacterium UA3;GENUS
4895670;Undibacterium;GENUS
8261462;Urliella terticola;SPECIES
8045570;Uroleptus humicola;SPECIES
8199022;Uroleptus lepisma;SPECIES
7510309;Uroleptus musculus;SPECIES
7907886;Uroleptus notabilis;SPECIES
8283897;Uronema nigricans;SPECIES
7840435;Uronematidae;FAMILY
2188216;Uropoda;GENUS
4549547;Uropoda orbicularis;SPECIES
6081;Uropodidae;FAMILY
7696840;Urosoma acuminata;SPECIES
8196207;Urosoma cienkowskii;SPECIES
7623590;Urosoma karinae;SPECIES
8058518;Urosoma macrostoma;SPECIES
8011757;Urosoma macrostyla;SPECIES
7770200;Urosoma octonucleata;SPECIES
8091504;Urosomoida agiliformis;SPECIES
7969533;Urosomoida agilis;SPECIES
8298972;Urosomoida antarctica;SPECIES
7717324;Urosomoida dorsiincisura;SPECIES
7918204;Urosomoida granulifera;SPECIES
8045705;Urospora;GENUS
3204810;Urostyla;GENUS
7680285;Urostyla grandis;SPECIES
7535035;Urostyla muscorum;SPECIES
7945900;Urostylida;ORDER
7556057;Urostylidae;FAMILY
3250959;Urtica;GENUS
7960979;Urtica dioica;SPECIES
6639;Urticaceae;FAMILY
3821;Ustilaginaceae;FAMILY
1121;Ustilaginales;ORDER
148;Ustilaginomycetes;CLASS
7950441;Vaginicola chaperoni;SPECIES
7505219;Vaginicola doliolum;SPECIES
8103918;Vaginicola terricola;SPECIES
7637050;Vaginicola virgula;SPECIES
4378395;Vahlkampfiidae;FAMILY
3212311;Vampyrella;GENUS
5436536;Vampyrella pendula;SPECIES
9818075;Vampyrellida;CLASS
6586;Vampyrellidae;FAMILY
3220178;Variovorax;GENUS
3201037;Vaucheria;GENUS
8299209;Vaucheria terrestris;SPECIES
4596;Vaucheriaceae;FAMILY
1321;Vaucheriales;ORDER
4406135;Veigaia;GENUS
4548736;Veigaia nemorensis;SPECIES
6079;Veigaiidae;FAMILY
8707821;Veleshkinema;GENUS
8495622;Veleshkinema iranicum;SPECIES
7446671;Venturiales;ORDER
2925470;Verbena;GENUS
103498069;Vermamoeba;GENUS
103498073;Vermamoeba vermiformis;SPECIES
3172047;Veronica;GENUS
4841;Verrucariaceae;FAMILY
1043;Verrucariales;ORDER
48;Verrucomicrobia;PHYLUM
48C1;Verrucomicrobia subdivision 3;FAMILY
9545;Verrucomicrobiaceae;FAMILY
219;Verrucomicrobiae;CLASS
1479;Verrucomicrobiales;ORDER
3229030;Verrucomicrobium;GENUS
7737552;Vertagopus;GENUS
