;consumer_gbif_key;consumer_rank;consumer_name;interaction_type;resource_name;resource_gbif_key;resource_rank;reference;remark
254;2130185;SPECIES;Tetranychus urticae;parasiteOf;Arracacia xanthorrhiza;3034509;SPECIES;https://www.cabi.org/isc/datasheet/53366;
255;5262297;SPECIES;Phoma herbarum;parasiteOf;Artemisia;3120641;GENUS;FungalDataBase;
256;5262297;SPECIES;Phoma herbarum;parasiteOf;Artemisia parviflora;3120957;SPECIES;FungalDataBase;
257;2560584;GENUS;Beauveria;parasiteOf;Arthropoda;54;PHYLUM;doi.org/10.1016/j.aspen.2017.08.015;
258;2562464;GENUS;Metarhizium;parasiteOf;Arthropoda;54;PHYLUM;Funguild;
259;2555962;GENUS;Cystobasidium;eats;Ascomycota;95;PHYLUM;"FunGuild; The Rasputin Effect: When Commensals and Symbionts Become Parasitic";
260;2130185;SPECIES;Tetranychus urticae;parasiteOf;Asparagus officinalis;2768885;SPECIES;https://www.cabi.org/isc/datasheet/53366;
261;5262297;SPECIES;Phoma herbarum;parasiteOf;Asperula;2916597;GENUS;FungalDataBase;
262;2555201;SPECIES;Rhizoctonia solani;parasiteOf;Asteraceae;3065;FAMILY;GLoBi;the first 15 families in terms of listed interactions
263;1162125;GENUS;Agriotes;eats;Asteraceae;3065;FAMILY;https://www.brc.ac.uk/DBIF/invertebrates.aspx;
264;8011702;GENUS;Athous;eats;Asteraceae;3065;FAMILY;https://www.brc.ac.uk/DBIF/invertebrates.aspx;
265;2518117;SPECIES;Itersonilia perplexans;parasiteOf;Asteraceae;3065;FAMILY;Funguild;
266;2049366;GENUS;Pemphigus;eats;Asteraceae;3065;FAMILY;https://www.brc.ac.uk/DBIF/invertebrates.aspx;
267;2627459;SPECIES;Rhizophydium planktonicum;parasiteOf;Asterionella;3192674;GENUS;GLoBi;
268;374;ORDER;Astigmata;eats;Astigmata;374;ORDER;;
269;7652;FAMILY;Chthoniidae;eats;Astigmata;374;ORDER;;
270;104185528;KINGDOM;Endeostigmata;eats;Astigmata;374;ORDER;;
271;1419844;GENUS;Forficula;eats;Astigmata;374;ORDER;albouy & Caussanel (1990) Faune de France 75.;
272;4080;FAMILY;Geophilidae;eats;Astigmata;374;ORDER;0.1111/oik.04885;
273;5540;FAMILY;Lithobiidae;eats;Astigmata;374;ORDER;0.1111/oik.04885;
274;1109;ORDER;Mesostigmata;eats;Astigmata;374;ORDER;;
275;1247492;GENUS;Notiophilus;eats;Astigmata;374;ORDER;betsi;
276;5262297;SPECIES;Phoma herbarum;parasiteOf;Atractylodes ;3122426;GENUS;FungalDataBase;
277;1269085;SPECIES;Aphidius ervi;parasiteOf;Aulacorthum solani;2076745;SPECIES;https://www6.inra.fr/encyclopedie-pucerons/Especes/Pucerons/Aulacorthum/A.-solani;
278;2626969;SPECIES;Olpidium brassicae;parasiteOf;Avena;2705282;GENUS;FungalDataBase;
279;5262297;SPECIES;Phoma herbarum;parasiteOf;Avena sativa;2705290;SPECIES;FungalDataBase;
280;3204289;SPECIES;Polymyxa graminis;parasiteOf;Avena sativa;2705290;SPECIES;FungalDataBase;
281;2130185;SPECIES;Tetranychus urticae;parasiteOf;Averrhoa carambola;2891641;SPECIES;https://www.cabi.org/isc/datasheet/53366;
282;8280112;SPECIES;Bakuella edaphoni;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
283;8078166;SPECIES;Blepharisma ouatum;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
284;8108604;SPECIES;Bryometopus sphagni;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
285;8312067;SPECIES;Bursaria truncatella;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
286;7695293;SPECIES;Chlamydonella alpestris;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
287;7481101;SPECIES;Cinetochilum margaritaceum;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
288;7918976;SPECIES;Cyrtobymena citrina;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
289;7759386;SPECIES;Cyrtobymena muscorum;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
290;7893724;SPECIES;Cyrtohymena candens;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
291;7640810;SPECIES;Cyrtohymena primicirrata;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
292;7907352;SPECIES;Dileptus conspicuus;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
293;7458170;SPECIES;Eschaneustyla brachytona;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
294;8071411;SPECIES;Gastrostyla minima;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
295;7477764;SPECIES;Hemiamphisiella terricola;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
296;7933468;SPECIES;Holosticha adami;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
297;7918817;SPECIES;Holosticha monilata;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
298;7879294;SPECIES;Holosticha multistilata;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
299;7434181;SPECIES;Holosticha muscorum;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
300;7787475;SPECIES;Holosticha tetracirrata;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
301;7802550;SPECIES;Kahliella simplex;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
302;8381802;SPECIES;Lamtostyla lamottei;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
303;7434749;SPECIES;Laurentiella strenua;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
304;3233877;GENUS;Linostoma vorticella;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
305;7402425;SPECIES;Oxytricha rubripuncta;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
306;7683286;SPECIES;Paraurostyla pulchra;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
307;7376082;SPECIES;Pelagotrichidium tisiae;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
308;7637408;SPECIES;Platyophrya similis;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
309;8083931;SPECIES;Rostrophrya camerounensis;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
310;7426047;SPECIES;Steinia platystoma;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
311;8412563;SPECIES;Sterkiella thompsoni;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
312;8316594;SPECIES;Stylonychia stylomuscorum;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
313;7696840;SPECIES;Urosoma acuminata;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
314;7969533;SPECIES;Urosomoida agilis;eats;Bacillariophyceae;7947184;CLASS;Foissner 1998;
315;4378322;FAMILY;Apusomonadidae;eats;Bacillariophyta;8176985;PHYLUM;;pred1 assoc au substrat
316;7957238;FAMILY;Bicosoecidae;eats;Bacillariophyta;8176985;PHYLUM;;pred1 intercepteur
317;2164;FAMILY;Cercomonadidae;eats;Bacillariophyta;8176985;PHYLUM;;pred1 assoc au substrat
318;3194385;GENUS;Chlamydomyxa;eats;Bacillariophyta;8176985;PHYLUM;https://www.arcella.nl/chlamydomyxa-labyrinthuloides;
319;3235907;FAMILY;Chlamydophryidae;eats;Bacillariophyta;8176985;PHYLUM;;pred1 assoc au substrat
320;7073563;CLASS;Chrysophyceae;eats;Bacillariophyta;8176985;PHYLUM;;pred1 intercepteur
321;4905099;FAMILY;Echinamoebidae;eats;Bacillariophyta;8176985;PHYLUM;;pred1 assoc au substrat
322;6584;FAMILY;Euglyphidae;eats;Bacillariophyta;8176985;PHYLUM;;pred1 assoc au substrat
323;2171;FAMILY;Hartmannellidae;eats;Bacillariophyta;8176985;PHYLUM;;pred1 assoc au substrat
324;4900802;FAMILY;Heteromitidae;eats;Bacillariophyta;8176985;PHYLUM;;pred1 assoc au substrat
325;4581;FAMILY;Mallomonadaceae;eats;Bacillariophyta;8176985;PHYLUM;;pred1 intercepteur
326;8699;FAMILY;Myxochloridaceae;eats;Bacillariophyta;8176985;PHYLUM;;pred1 intercepteur
327;4579;FAMILY;Ochromonadaceae;eats;Bacillariophyta;8176985;PHYLUM;;pred1 intercepteur
328;8006472;CLASS;Oligohymenophorea;eats;Bacillariophyta;8176985;PHYLUM;;pred1 intercepteur
329;6585;FAMILY;Paulinellidae;eats;Bacillariophyta;8176985;PHYLUM;;pred1 assoc au substrat
330;3236046;FAMILY;Salpingoecidae;eats;Bacillariophyta;8176985;PHYLUM;;pred1 intercepteur
331;9281454;FAMILY;Siluaniidae;eats;Bacillariophyta;8176985;PHYLUM;;pred1 intercepteur
332;9797892;ORDER;Euglyphida;eats;Bacillariophyta;8176985;PHYLUM;;pred1 assoc au substrat
333;4920982;FAMILY;Stemonitidae;eats;Bacillariophyta;8176985;PHYLUM;;pred1 assoc au substrat
334;8157265;FAMILY;Stephanoecidae;eats;Bacillariophyta;8176985;PHYLUM;;pred1 intercepteur
335;4378164;FAMILY;Thaumatomastigidae;eats;Bacillariophyta;8176985;PHYLUM;;pred1 assoc au substrat
336;3235224;FAMILY;Trinematidae;eats;Bacillariophyta;8176985;PHYLUM;;pred1 assoc au substrat
337;9397538;FAMILY;Viridiraptoridae;eats;Bacillariophyta;8176985;PHYLUM;;
338;7384897;SPECIES;Acaryophrya collaris;eats;Bacteria;3;KINGDOM;Foissner 1998;
339;8053161;SPECIES;Amphisiellides illuvialis;eats;Bacteria;3;KINGDOM;Foissner 1998;
340;7535686;SPECIES;Apocolpoda africana;eats;Bacteria;3;KINGDOM;Foissner 1998;
341;4378322;FAMILY;Apusomonadidae;eats;Bacteria;3;KINGDOM;;pred1 assoc au substrat
342;8124979;SPECIES;Archinassula muscicola;eats;Bacteria;3;KINGDOM;Foissner 1998;
343;7721525;SPECIES;Aspidisca cicada;eats;Bacteria;3;KINGDOM;Foissner 1998;
344;7364238;SPECIES;Aspidisca lynceus;eats;Bacteria;3;KINGDOM;Foissner 1998;
345;7868482;SPECIES;Australocirrus octonucleatus;eats;Bacteria;3;KINGDOM;Foissner 1998;
346;7644213;SPECIES;Australothrix alwinae;eats;Bacteria;3;KINGDOM;Foissner 1998;
347;8376435;SPECIES;Australothrix steineri;eats;Bacteria;3;KINGDOM;Foissner 1998;
348;8300719;SPECIES;Avestina acuta;eats;Bacteria;3;KINGDOM;Foissner 1998;
349;8280112;SPECIES;Bakuella edaphoni;eats;Bacteria;3;KINGDOM;Foissner 1998;
350;7618777;SPECIES;Bardeliella pulchra;eats;Bacteria;3;KINGDOM;Foissner 1998;
351;7957238;FAMILY;Bicosoecidae;eats;Bacteria;3;KINGDOM;;pred1 intercepteur
352;7385619;SPECIES;Blepbarisma hyalinum;eats;Bacteria;3;KINGDOM;Foissner 1998;
353;7771896;SPECIES;Blepharisma americanum;eats;Bacteria;3;KINGDOM;Foissner 1998;
354;7806945;SPECIES;Blepharisma bimicronucleatum;eats;Bacteria;3;KINGDOM;Foissner 1998;
355;7811049;SPECIES;Blepharisma lateritium;eats;Bacteria;3;KINGDOM;Foissner 1998;
356;8013500;SPECIES;Blepharisma steini;eats;Bacteria;3;KINGDOM;Foissner 1998;
357;7463862;SPECIES;Blepharisma undulans;eats;Bacteria;3;KINGDOM;Foissner 1998;
358;8168047;SPECIES;Brachonella cydonia;eats;Bacteria;3;KINGDOM;Foissner 1998;
359;8118209;SPECIES;Bresslaua vorax;eats;Bacteria;3;KINGDOM;Foissner 1998;
360;8006704;SPECIES;Bresslauides australis australis;eats;Bacteria;3;KINGDOM;Foissner 1998;
361;8022899;SPECIES;Bryometopus atypicus;eats;Bacteria;3;KINGDOM;Foissner 1998;
362;7790861;SPECIES;Bryometopus balantidioides;eats;Bacteria;3;KINGDOM;Foissner 1998;
363;7707464;SPECIES;Bryometopus edaphonus;eats;Bacteria;3;KINGDOM;Foissner 1998;
364;8222210;SPECIES;Bryometopus hawaiiensis;eats;Bacteria;3;KINGDOM;Foissner 1998;
365;8098413;SPECIES;Bryometopus pseudochilodon;eats;Bacteria;3;KINGDOM;Foissner 1998;
366;8108604;SPECIES;Bryometopus sphagni;eats;Bacteria;3;KINGDOM;Foissner 1998;
367;7589411;SPECIES;Bryometopus triquetrus;eats;Bacteria;3;KINGDOM;Foissner 1998;
368;2164;FAMILY;Cercomonadidae;eats;Bacteria;3;KINGDOM;;pred1 assoc au substrat
369;8034996;SPECIES;Chilodonella uncinata;eats;Bacteria;3;KINGDOM;Foissner 1998;
370;7695293;SPECIES;Chlamydonella alpestris;eats;Bacteria;3;KINGDOM;Foissner 1998;
371;3235907;FAMILY;Chlamydophryidae;eats;Bacteria;3;KINGDOM;;pred1 assoc au substrat
372;7073563;CLASS;Chrysophyceae;eats;Bacteria;3;KINGDOM;;pred1 intercepteur
373;7481101;SPECIES;Cinetochilum margaritaceum;eats;Bacteria;3;KINGDOM;Foissner 1998;
374;7409302;SPECIES;Cinetochilum marinum;eats;Bacteria;3;KINGDOM;Foissner 1998;
375;8242745;SPECIES;Circinella arenicola;eats;Bacteria;3;KINGDOM;Foissner 1998;
376;8181671;SPECIES;Cirrophrya haptica;eats;Bacteria;3;KINGDOM;Foissner 1998;
377;7579478;SPECIES;Cladotricha australis;eats;Bacteria;3;KINGDOM;Foissner 1998;
378;7584361;SPECIES;Colpoda aspera;eats;Bacteria;3;KINGDOM;Foissner 1998;
379;7635899;SPECIES;Colpoda atra;eats;Bacteria;3;KINGDOM;Foissner 1998;
380;7971318;SPECIES;Colpoda cavicola;eats;Bacteria;3;KINGDOM;Foissner 1998;
381;7754454;SPECIES;Colpoda colpidiopsis;eats;Bacteria;3;KINGDOM;Foissner 1998;
382;7364894;SPECIES;Colpoda cucullus;eats;Bacteria;3;KINGDOM;Foissner 1998;
383;7730407;SPECIES;Colpoda ecaudata;eats;Bacteria;3;KINGDOM;Foissner 1998;
384;7896164;SPECIES;Colpoda edaphoni;eats;Bacteria;3;KINGDOM;Foissner 1998;
385;8201322;SPECIES;Colpoda elliotti;eats;Bacteria;3;KINGDOM;Foissner 1998;
386;7750284;SPECIES;Colpoda flavicans;eats;Bacteria;3;KINGDOM;Foissner 1998;
387;8216798;SPECIES;Colpoda henneguyi;eats;Bacteria;3;KINGDOM;Foissner 1998;
388;7559248;SPECIES;Colpoda inflata;eats;Bacteria;3;KINGDOM;Foissner 1998;
389;7440329;SPECIES;Colpoda lucida;eats;Bacteria;3;KINGDOM;Foissner 1998;
390;7415565;SPECIES;Colpoda magna;eats;Bacteria;3;KINGDOM;Foissner 1998;
391;7487223;SPECIES;Colpoda maupasi;eats;Bacteria;3;KINGDOM;Foissner 1998;
392;8341792;SPECIES;Colpoda minima;eats;Bacteria;3;KINGDOM;Foissner 1998;
393;8169579;SPECIES;Colpoda orientalis;eats;Bacteria;3;KINGDOM;Foissner 1998;
394;7817745;SPECIES;Colpoda praestans;eats;Bacteria;3;KINGDOM;Foissner 1998;
395;7874482;SPECIES;Colpoda steinii;eats;Bacteria;3;KINGDOM;Foissner 1998;
396;8271221;SPECIES;Colpoda tripartita;eats;Bacteria;3;KINGDOM;Foissner 1998;
397;7841800;SPECIES;Colpoda variabilis;eats;Bacteria;3;KINGDOM;Foissner 1998;
398;7554166;SPECIES;Colpodidium caudatum;eats;Bacteria;3;KINGDOM;Foissner 1998;
399;7800309;SPECIES;Cosmocolpoda naschbergeri;eats;Bacteria;3;KINGDOM;Foissner 1998;
400;7718580;SPECIES;Cotburnia richtersi;eats;Bacteria;3;KINGDOM;Foissner 1998;
401;8208682;SPECIES;Cothumia minutissima;eats;Bacteria;3;KINGDOM;Foissner 1998;
402;8087877;SPECIES;Cothumiopsis valvata;eats;Bacteria;3;KINGDOM;Foissner 1998;
403;8091632;SPECIES;Cyclidium glaucoma;eats;Bacteria;3;KINGDOM;Foissner 1998;
404;8358387;SPECIES;Cyclidium muscicola;eats;Bacteria;3;KINGDOM;Foissner 1998;
405;8050749;SPECIES;Cyclidium terricola;eats;Bacteria;3;KINGDOM;Foissner 1998;
406;7893724;SPECIES;Cyrtohymena candens;eats;Bacteria;3;KINGDOM;Foissner 1998;
407;7893724;SPECIES;Cyrtohymena candens;eats;Bacteria;3;KINGDOM;Foissner 1998;
408;7968774;SPECIES;Cyrtohymena tetracirrata;eats;Bacteria;3;KINGDOM;Foissner 1998;
409;7530738;SPECIES;Cyrtolophosis acuta;eats;Bacteria;3;KINGDOM;Foissner 1998;
410;8047474;SPECIES;Cyrtolophosis colpidiformis;eats;Bacteria;3;KINGDOM;Foissner 1998;
411;7961832;SPECIES;Cyrtolophosis elongata;eats;Bacteria;3;KINGDOM;Foissner 1998;
412;7458832;SPECIES;Cyrtolophosis minor;eats;Bacteria;3;KINGDOM;Foissner 1998;
413;8094171;SPECIES;Cyrtolophosis mucicola;eats;Bacteria;3;KINGDOM;Foissner 1998;
414;7376743;SPECIES;Dapedophrya flexilis;eats;Bacteria;3;KINGDOM;Foissner 1998;
415;8107698;SPECIES;Deviata bacilliformis;eats;Bacteria;3;KINGDOM;Foissner 1998;
416;7529454;SPECIES;Dileptus orientalis;eats;Bacteria;3;KINGDOM;Foissner 1998;
417;8360166;SPECIES;Drepanomonas dentata;eats;Bacteria;3;KINGDOM;Foissner 1998;
418;8279721;SPECIES;Drepanomonas exigua;eats;Bacteria;3;KINGDOM;Foissner 1998;
419;7470246;SPECIES;Drepanomonas muscicola;eats;Bacteria;3;KINGDOM;Foissner 1998;
420;8373930;SPECIES;Drepanomonas pauciciliata;eats;Bacteria;3;KINGDOM;Foissner 1998;
421;7542108;SPECIES;Drepanomonas revoluta;eats;Bacteria;3;KINGDOM;Foissner 1998;
422;7973731;SPECIES;Drepanomonas sphagni;eats;Bacteria;3;KINGDOM;Foissner 1998;
423;4905099;FAMILY;Echinamoebidae;eats;Bacteria;3;KINGDOM;;pred1 assoc au substrat
424;7582540;SPECIES;Engelmanniella mobilis;eats;Bacteria;3;KINGDOM;Foissner 1998;
425;7549311;SPECIES;Epistylis alpestris;eats;Bacteria;3;KINGDOM;Foissner 1998;
426;8330241;SPECIES;Erniella filiformis;eats;Bacteria;3;KINGDOM;Foissner 1998;
427;6584;FAMILY;Euglyphidae;eats;Bacteria;3;KINGDOM;;pred1 assoc au substrat
428;7459106;SPECIES;Euplotes corsica;eats;Bacteria;3;KINGDOM;Foissner 1998;
429;7744469;SPECIES;Euplotes finki;eats;Bacteria;3;KINGDOM;Foissner 1998;
430;9808526;SPECIES;Euplotes labiatus;eats;Bacteria;3;KINGDOM;Foissner 1998;
431;7529940;SPECIES;Euplotes muscicola;eats;Bacteria;3;KINGDOM;Foissner 1998;
432;7542921;SPECIES;Euplotes terricola;eats;Bacteria;3;KINGDOM;Foissner 1998;
433;8423614;SPECIES;Furgasonia trichocystis;eats;Bacteria;3;KINGDOM;Foissner 1998;
434;7431306;SPECIES;Gastronauta derouxi;eats;Bacteria;3;KINGDOM;Foissner 1998;
435;8254475;SPECIES;Gastronauta membranaceus;eats;Bacteria;3;KINGDOM;Foissner 1998;
436;8071411;SPECIES;Gastrostyla minima;eats;Bacteria;3;KINGDOM;Foissner 1998;
437;8367055;SPECIES;Gonostomum affine;eats;Bacteria;3;KINGDOM;Foissner 1998;
438;7846057;SPECIES;Gonostomum kuehnelti;eats;Bacteria;3;KINGDOM;Foissner 1998;
439;8118053;SPECIES;Gonostomum strenua;eats;Bacteria;3;KINGDOM;Foissner 1998;
440;7620672;GENUS;Halteria grandin;eats;Bacteria;3;KINGDOM;Foissner 1998;
441;7784583;SPECIES;Halterioforma caudata;eats;Bacteria;3;KINGDOM;Foissner 1998;
442;7350316;SPECIES;Haplocaulus terrenus;eats;Bacteria;3;KINGDOM;Foissner 1998;
443;2171;FAMILY;Hartmannellidae;eats;Bacteria;3;KINGDOM;;pred1 assoc au substrat
444;7553903;SPECIES;Hastatella radians;eats;Bacteria;3;KINGDOM;Foissner 1998;
445;8078110;SPECIES;Hausmanniella discoidea;eats;Bacteria;3;KINGDOM;Foissner 1998;
446;8311170;SPECIES;Hemisincirra gellerti;eats;Bacteria;3;KINGDOM;Foissner 1998;
447;7479147;SPECIES;Hemisincirra gracilis;eats;Bacteria;3;KINGDOM;Foissner 1998;
448;7355433;SPECIES;Hemisincirra inquieta;eats;Bacteria;3;KINGDOM;Foissner 1998;
449;7399328;SPECIES;Hemisincirra kahli;eats;Bacteria;3;KINGDOM;Foissner 1998;
450;7611475;SPECIES;Hemisincirra muelleri;eats;Bacteria;3;KINGDOM;Foissner 1998;
451;8274582;SPECIES;Hemisincirra pori;eats;Bacteria;3;KINGDOM;Foissner 1998;
452;7403734;SPECIES;Hemisincirra similis;eats;Bacteria;3;KINGDOM;Foissner 1998;
453;7515415;SPECIES;Hemisincirra wenzeli;eats;Bacteria;3;KINGDOM;Foissner 1998;
454;4900802;FAMILY;Heteromitidae;eats;Bacteria;3;KINGDOM;;pred1 assoc au substrat
455;8028953;SPECIES;Holosticha islandica;eats;Bacteria;3;KINGDOM;Foissner 1998;
456;7406837;SPECIES;Holosticha manca;eats;Bacteria;3;KINGDOM;Foissner 1998;
457;7918817;SPECIES;Holosticha monilata;eats;Bacteria;3;KINGDOM;Foissner 1998;
458;7832910;SPECIES;Holosticha muscicola;eats;Bacteria;3;KINGDOM;Foissner 1998;
459;7979862;SPECIES;Holosticha sigmoidea;eats;Bacteria;3;KINGDOM;Foissner 1998;
460;7787475;SPECIES;Holosticha tetracirrata;eats;Bacteria;3;KINGDOM;Foissner 1998;
461;7997569;SPECIES;Holostichides terricola;eats;Bacteria;3;KINGDOM;Foissner 1998;
462;7578575;SPECIES;Holostichides wilberti;eats;Bacteria;3;KINGDOM;Foissner 1998;
463;8294946;SPECIES;Homalogastra setosa;eats;Bacteria;3;KINGDOM;Foissner 1998;
464;7653024;SPECIES;Idiocolpoda pelobia;eats;Bacteria;3;KINGDOM;Foissner 1998;
465;8163778;SPECIES;Ilsiella palustris;eats;Bacteria;3;KINGDOM;Foissner 1998;
466;7847506;SPECIES;Ilsiella venusta;eats;Bacteria;3;KINGDOM;Foissner 1998;
467;8167665;SPECIES;Kahliella acrobates;eats;Bacteria;3;KINGDOM;Foissner 1998;
468;7802550;SPECIES;Kahliella simplex;eats;Bacteria;3;KINGDOM;Foissner 1998;
469;7944009;SPECIES;Kahlilembus attenuatus;eats;Bacteria;3;KINGDOM;Foissner 1998;
470;7566514;SPECIES;Lamtostyla abdita;eats;Bacteria;3;KINGDOM;Foissner 1998;
471;7712450;SPECIES;Lamtostyla australis;eats;Bacteria;3;KINGDOM;Foissner 1998;
472;7877749;SPECIES;Lamtostyla edaphoni;eats;Bacteria;3;KINGDOM;Foissner 1998;
473;8429924;SPECIES;Lamtostyla islandica;eats;Bacteria;3;KINGDOM;Foissner 1998;
474;7378359;SPECIES;Lamtostyla kirkeniensis;eats;Bacteria;3;KINGDOM;Foissner 1998;
475;7434749;SPECIES;Laurentiella strenua;eats;Bacteria;3;KINGDOM;Foissner 1998;
476;8178931;SPECIES;Leptopharynx costatus;eats;Bacteria;3;KINGDOM;Foissner 1998;
477;4581;FAMILY;Mallomonadaceae;eats;Bacteria;3;KINGDOM;;pred1 intercepteur
478;7480876;SPECIES;Maryna acuminata;eats;Bacteria;3;KINGDOM;Foissner 1998;
479;7708999;SPECIES;Maryna antarctica;eats;Bacteria;3;KINGDOM;Foissner 1998;
480;8031223;SPECIES;Maryna atra;eats;Bacteria;3;KINGDOM;Foissner 1998;
481;7606668;SPECIES;Maryna lichenicola;eats;Bacteria;3;KINGDOM;Foissner 1998;
482;7518643;SPECIES;Maryna ovata;eats;Bacteria;3;KINGDOM;Foissner 1998;
483;7670289;SPECIES;Maryna umbrellata;eats;Bacteria;3;KINGDOM;Foissner 1998;
484;7769227;SPECIES;Metopus contractus;eats;Bacteria;3;KINGDOM;Foissner 1998;
485;7550194;SPECIES;Metopus es;eats;Bacteria;3;KINGDOM;Foissner 1998;
486;8016226;SPECIES;Metopus hasei;eats;Bacteria;3;KINGDOM;Foissner 1998;
487;7678405;SPECIES;Metopus ovalis;eats;Bacteria;3;KINGDOM;Foissner 1998;
488;8412296;SPECIES;Metopus palaeformis;eats;Bacteria;3;KINGDOM;Foissner 1998;
489;8138917;SPECIES;Metopus rectus;eats;Bacteria;3;KINGDOM;Foissner 1998;
490;7679939;SPECIES;Metopus setosus;eats;Bacteria;3;KINGDOM;Foissner 1998;
491;7679939;SPECIES;Metopus setosus;eats;Bacteria;3;KINGDOM;Foissner 1998;
492;7492783;SPECIES;Microdiaphanosoma arcuatum;eats;Bacteria;3;KINGDOM;Foissner 1998;
493;7717115;SPECIES;Microthorax simulans;eats;Bacteria;3;KINGDOM;Foissner 1998;
494;8116589;SPECIES;Mycterothrix tuamotuensis;eats;Bacteria;3;KINGDOM;Foissner 1998;
495;8699;FAMILY;Myxochloridaceae;eats;Bacteria;3;KINGDOM;;pred1 intercepteur
496;7930771;SPECIES;Neogeneia hortualis;eats;Bacteria;3;KINGDOM;Foissner 1998;
497;7583500;SPECIES;Notohymena antarctica;eats;Bacteria;3;KINGDOM;Foissner 1998;
498;7917408;SPECIES;Notohymena australis;eats;Bacteria;3;KINGDOM;Foissner 1998;
499;8290993;SPECIES;Notoxoma parabryophryides;eats;Bacteria;3;KINGDOM;Foissner 1998;
500;7724790;SPECIES;Notoxoma sigmoides;eats;Bacteria;3;KINGDOM;Foissner 1998;
501;4579;FAMILY;Ochromonadaceae;eats;Bacteria;3;KINGDOM;;pred1 intercepteur
502;8106520;SPECIES;Odontochlamys alpestris;eats;Bacteria;3;KINGDOM;Foissner 1998;
503;7447248;SPECIES;Odontochlamys convexa;eats;Bacteria;3;KINGDOM;Foissner 1998;
504;7552351;SPECIES;Odontochlamys gouraudi;eats;Bacteria;3;KINGDOM;Foissner 1998;
505;7743197;SPECIES;Odontochlamys wisconsinensis;eats;Bacteria;3;KINGDOM;Foissner 1998;
506;8006472;CLASS;Oligohymenophorea;eats;Bacteria;3;KINGDOM;;pred1 intercepteur
507;7625409;SPECIES;Onychodromopsis flexilis;eats;Bacteria;3;KINGDOM;Foissner 1998;
508;7788922;SPECIES;Opercularia asymmetrica;eats;Bacteria;3;KINGDOM;Foissner 1998;
509;8237243;SPECIES;Opercularia curvicaule;eats;Bacteria;3;KINGDOM;Foissner 1998;
510;8097772;SPECIES;Opisthonecta minima;eats;Bacteria;3;KINGDOM;Foissner 1998;
511;9103818;SPECIES;Opisthotricha terricola;eats;Bacteria;3;KINGDOM;Foissner 1998;
512;7892382;SPECIES;Orthoamphisiella franzi;eats;Bacteria;3;KINGDOM;Foissner 1998;
513;7545388;SPECIES;Orthoamphisiella grelli;eats;Bacteria;3;KINGDOM;Foissner 1998;
514;8052477;SPECIES;Orthoamphisiella stramenticola;eats;Bacteria;3;KINGDOM;Foissner 1998;
515;7472879;SPECIES;Orthokreyella schiffmanni;eats;Bacteria;3;KINGDOM;Foissner 1998;
